id,gender,masterCategory,subCategory,articleType,season,usage,image_path,image_full_path
33214,Women,Apparel,Topwear,Tunics,Summer,Casual,33214.jpg,/content/outfit_data/Fashion Product Images (Small)/images/33214.jpg
11144,Men,Apparel,Topwear,Shirts,Fall,Casual,11144.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11144.jpg
58719,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,58719.jpg,/content/outfit_data/Fashion Product Images (Small)/images/58719.jpg
6280,Men,Apparel,Topwear,Tshirts,Summer,Casual,6280.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6280.jpg
7352,Men,Apparel,Topwear,Tshirts,Fall,Casual,7352.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7352.jpg
2620,Men,Apparel,Topwear,Tshirts,Fall,Sports,2620.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2620.jpg
43507,Men,Apparel,Topwear,Tshirts,Summer,Casual,43507.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43507.jpg
28836,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,28836.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28836.jpg
11520,Women,Apparel,Bottomwear,Jeans,Fall,Casual,11520.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11520.jpg
40382,Women,Apparel,Topwear,Tops,Summer,Casual,40382.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40382.jpg
14052,Men,Apparel,Topwear,Shirts,Fall,Casual,14052.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14052.jpg
53795,Men,Apparel,Topwear,Tshirts,Summer,Casual,53795.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53795.jpg
39178,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,39178.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39178.jpg
32590,Women,Apparel,Bottomwear,Shorts,Summer,Casual,32590.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32590.jpg
11712,Men,Apparel,Topwear,Shirts,Summer,Casual,11712.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11712.jpg
25527,Women,Apparel,Topwear,Shirts,Summer,Casual,25527.jpg,/content/outfit_data/Fashion Product Images (Small)/images/25527.jpg
57107,Women,Apparel,Topwear,Tops,Summer,Casual,57107.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57107.jpg
50322,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,50322.jpg,/content/outfit_data/Fashion Product Images (Small)/images/50322.jpg
13879,Men,Apparel,Topwear,Shirts,Fall,Casual,13879.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13879.jpg
46247,Women,Apparel,Topwear,Tunics,Summer,Casual,46247.jpg,/content/outfit_data/Fashion Product Images (Small)/images/46247.jpg
7160,Women,Apparel,Topwear,Tunics,Fall,Casual,7160.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7160.jpg
27270,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,27270.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27270.jpg
12197,Men,Apparel,Topwear,Tshirts,Summer,Casual,12197.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12197.jpg
31315,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,31315.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31315.jpg
6274,Women,Apparel,Topwear,Tshirts,Summer,Casual,6274.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6274.jpg
47153,Girls,Apparel,Bottomwear,Capris,Summer,Casual,47153.jpg,/content/outfit_data/Fashion Product Images (Small)/images/47153.jpg
17623,Men,Apparel,Bottomwear,Track Pants,Fall,Sports,17623.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17623.jpg
26958,Women,Apparel,Topwear,Shirts,Summer,Casual,26958.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26958.jpg
13283,Men,Apparel,Topwear,Shirts,Fall,Casual,13283.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13283.jpg
3706,Men,Apparel,Topwear,Tshirts,Summer,Casual,3706.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3706.jpg
26164,Men,Apparel,Bottomwear,Trousers,Summer,Formal,26164.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26164.jpg
40376,Women,Apparel,Topwear,Tops,Summer,Casual,40376.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40376.jpg
15174,Men,Apparel,Topwear,Tshirts,Fall,Casual,15174.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15174.jpg
53761,Men,Apparel,Topwear,Tshirts,Summer,Casual,53761.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53761.jpg
37224,Women,Apparel,Topwear,Shirts,Summer,Casual,37224.jpg,/content/outfit_data/Fashion Product Images (Small)/images/37224.jpg
32564,Women,Apparel,Bottomwear,Trousers,Summer,Casual,32564.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32564.jpg
24401,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,24401.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24401.jpg
40144,Girls,Apparel,Topwear,Tops,Summer,Casual,40144.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40144.jpg
15346,Men,Apparel,Topwear,Tshirts,Fall,Casual,15346.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15346.jpg
21173,Women,Apparel,Topwear,Shirts,Fall,Casual,21173.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21173.jpg
40978,Boys,Apparel,Topwear,Tshirts,Summer,Casual,40978.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40978.jpg
14294,Men,Apparel,Topwear,Tshirts,Fall,Casual,14294.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14294.jpg
9832,Women,Apparel,Topwear,Tshirts,Fall,Casual,9832.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9832.jpg
23624,Girls,Apparel,Topwear,Tops,Fall,Casual,23624.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23624.jpg
6046,Men,Apparel,Topwear,Shirts,Summer,Casual,6046.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6046.jpg
34693,Girls,Apparel,Bottomwear,Shorts,Summer,Casual,34693.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34693.jpg
7194,Women,Apparel,Topwear,Tops,Fall,Casual,7194.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7194.jpg
27284,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,27284.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27284.jpg
12163,Women,Apparel,Bottomwear,Leggings,Fall,Ethnic,12163.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12163.jpg
3534,Women,Apparel,Topwear,Tshirts,Summer,Casual,3534.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3534.jpg
24065,Men,Apparel,Topwear,Shirts,Fall,Casual,24065.jpg,/content/outfit_data/Fashion Product Images (Small)/images/24065.jpg
1607,Men,Apparel,Bottomwear,Track Pants,Fall,Sports,1607.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1607.jpg
11382,Women,Apparel,Topwear,Tshirts,Fall,Casual,11382.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11382.jpg
4375,Men,Apparel,Topwear,Tshirts,Summer,Casual,4375.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4375.jpg
22392,Women,Apparel,Topwear,Tops,Fall,Casual,22392.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22392.jpg
23240,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,23240.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23240.jpg
31785,Women,Apparel,Topwear,Tops,Summer,Casual,31785.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31785.jpg
17849,Women,Apparel,Topwear,Tshirts,Fall,Casual,17849.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17849.jpg
29548,Men,Apparel,Topwear,Tshirts,Summer,Casual,29548.jpg,/content/outfit_data/Fashion Product Images (Small)/images/29548.jpg
16395,Men,Apparel,Topwear,Shirts,Fall,Casual,16395.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16395.jpg
51452,Women,Apparel,Topwear,Tops,Summer,Casual,51452.jpg,/content/outfit_data/Fashion Product Images (Small)/images/51452.jpg
6610,Men,Apparel,Topwear,Tshirts,Summer,Casual,6610.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6610.jpg
17247,Men,Apparel,Topwear,Tshirts,Fall,Casual,17247.jpg,/content/outfit_data/Fashion Product Images (Small)/images/17247.jpg
23072,Men,Apparel,Bottomwear,Trousers,Winter,Formal,23072.jpg,/content/outfit_data/Fashion Product Images (Small)/images/23072.jpg
3362,Men,Apparel,Topwear,Tshirts,Summer,Casual,3362.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3362.jpg
9658,Men,Apparel,Topwear,Shirts,Fall,Casual,9658.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9658.jpg
38608,Men,Apparel,Topwear,Tshirts,Summer,Casual,38608.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38608.jpg
10062,Men,Apparel,Topwear,Tshirts,Fall,Casual,10062.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10062.jpg
5095,Men,Apparel,Topwear,Tshirts,Summer,Casual,5095.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5095.jpg
21725,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,21725.jpg,/content/outfit_data/Fashion Product Images (Small)/images/21725.jpg
34038,Boys,Apparel,Topwear,Shirts,Summer,Casual,34038.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34038.jpg
28467,Women,Apparel,Topwear,Tshirts,Summer,Casual,28467.jpg,/content/outfit_data/Fashion Product Images (Small)/images/28467.jpg
16368,Men,Apparel,Bottomwear,Trousers,Fall,Formal,16368.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16368.jpg
8777,Men,Apparel,Topwear,Shirts,Fall,Casual,8777.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8777.jpg
4986,Men,Apparel,Topwear,Tshirts,Summer,Sports,4986.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4986.jpg
39727,Women,Apparel,Topwear,Shirts,Summer,Formal,39727.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39727.jpg
4388,Men,Apparel,Topwear,Tshirts,Summer,Casual,4388.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4388.jpg
2843,Men,Apparel,Topwear,Tshirts,Summer,Casual,2843.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2843.jpg
3991,Men,Apparel,Topwear,Tshirts,Summer,Casual,3991.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3991.jpg
29787,Men,Apparel,Topwear,Tshirts,Summer,Casual,29787.jpg,/content/outfit_data/Fashion Product Images (Small)/images/29787.jpg
13428,Men,Apparel,Topwear,Tshirts,Summer,Casual,13428.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13428.jpg
19112,Men,Apparel,Topwear,Tshirts,Summer,Casual,19112.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19112.jpg
32599,Women,Apparel,Topwear,Tops,Summer,Casual,32599.jpg,/content/outfit_data/Fashion Product Images (Small)/images/32599.jpg
39171,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,39171.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39171.jpg
57932,Men,Apparel,Topwear,Tshirts,Summer,Casual,57932.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57932.jpg
40985,Boys,Apparel,Topwear,Tshirts,Summer,Casual,40985.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40985.jpg
7169,Men,Apparel,Topwear,Shirts,Fall,Casual,7169.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7169.jpg
13870,Men,Apparel,Topwear,Shirts,Fall,Casual,13870.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13870.jpg
19576,Women,Apparel,Topwear,Tops,Summer,Casual,19576.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19576.jpg
7955,Men,Apparel,Topwear,Tshirts,Fall,Sports,7955.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7955.jpg
27279,Women,Apparel,Topwear,Kurtas,Fall,Ethnic,27279.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27279.jpg
6887,Women,Apparel,Topwear,Jackets,Summer,Casual,6887.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6887.jpg
27877,Women,Apparel,Topwear,Shirts,Summer,Casual,27877.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27877.jpg
6289,Men,Apparel,Topwear,Tshirts,Summer,Casual,6289.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6289.jpg
19744,Men,Apparel,Topwear,Jackets,Fall,Casual,19744.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19744.jpg
11529,Men,Apparel,Topwear,Sweaters,Fall,Casual,11529.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11529.jpg
1890,Men,Apparel,Topwear,Tshirts,Winter,Casual,1890.jpg,/content/outfit_data/Fashion Product Images (Small)/images/1890.jpg
15189,Men,Apparel,Topwear,Tshirts,Fall,Casual,15189.jpg,/content/outfit_data/Fashion Product Images (Small)/images/15189.jpg
39185,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,39185.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39185.jpg
59060,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,59060.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59060.jpg
4718,Girls,Apparel,Topwear,Tshirts,Summer,Casual,4718.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4718.jpg
56814,Women,Apparel,Topwear,Kurtis,Summer,Ethnic,56814.jpg,/content/outfit_data/Fashion Product Images (Small)/images/56814.jpg
13884,Men,Apparel,Topwear,Shirts,Fall,Casual,13884.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13884.jpg
19582,Men,Apparel,Topwear,Tshirts,Summer,Casual,19582.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19582.jpg
26951,Women,Apparel,Topwear,Tshirts,Summer,Casual,26951.jpg,/content/outfit_data/Fashion Product Images (Small)/images/26951.jpg
27883,Women,Apparel,Topwear,Tshirts,Summer,Casual,27883.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27883.jpg
30834,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,30834.jpg,/content/outfit_data/Fashion Product Images (Small)/images/30834.jpg
42428,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,42428.jpg,/content/outfit_data/Fashion Product Images (Small)/images/42428.jpg
12358,Men,Apparel,Topwear,Shirts,Fall,Formal,12358.jpg,/content/outfit_data/Fashion Product Images (Small)/images/12358.jpg
9235,Men,Apparel,Topwear,Shirts,Fall,Formal,9235.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9235.jpg
53768,Men,Apparel,Topwear,Tshirts,Summer,Casual,53768.jpg,/content/outfit_data/Fashion Product Images (Small)/images/53768.jpg
54915,Men,Apparel,Topwear,Tshirts,Summer,Casual,54915.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54915.jpg
9651,Men,Apparel,Topwear,Shirts,Fall,Casual,9651.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9651.jpg
8783,Men,Apparel,Topwear,Shirts,Fall,Casual,8783.jpg,/content/outfit_data/Fashion Product Images (Small)/images/8783.jpg
4972,Men,Apparel,Topwear,Shirts,Summer,Casual,4972.jpg,/content/outfit_data/Fashion Product Images (Small)/images/4972.jpg
38601,Men,Apparel,Topwear,Tshirts,Summer,Casual,38601.jpg,/content/outfit_data/Fashion Product Images (Small)/images/38601.jpg
10857,Men,Apparel,Topwear,Tshirts,Fall,Casual,10857.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10857.jpg
10259,Men,Apparel,Bottomwear,Trousers,Fall,Formal,10259.jpg,/content/outfit_data/Fashion Product Images (Small)/images/10259.jpg
59404,Women,Apparel,Topwear,Tops,Fall,Casual,59404.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59404.jpg
3965,Women,Apparel,Topwear,Tops,Summer,Casual,3965.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3965.jpg
29773,Men,Apparel,Topwear,Shirts,Summer,Casual,29773.jpg,/content/outfit_data/Fashion Product Images (Small)/images/29773.jpg
9463,Men,Apparel,Topwear,Shirts,Fall,Formal,9463.jpg,/content/outfit_data/Fashion Product Images (Small)/images/9463.jpg
20251,Men,Apparel,Topwear,Tshirts,Fall,Casual,20251.jpg,/content/outfit_data/Fashion Product Images (Small)/images/20251.jpg
14064,Men,Apparel,Topwear,Tshirts,Fall,Casual,14064.jpg,/content/outfit_data/Fashion Product Images (Small)/images/14064.jpg
5433,Men,Apparel,Topwear,Tshirts,Summer,Casual,5433.jpg,/content/outfit_data/Fashion Product Images (Small)/images/5433.jpg
59299,Men,Apparel,Topwear,Shirts,Fall,Casual,59299.jpg,/content/outfit_data/Fashion Product Images (Small)/images/59299.jpg
27848,Women,Apparel,Topwear,Tshirts,Summer,Casual,27848.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27848.jpg
31111,Boys,Apparel,Bottomwear,Jeans,Summer,Casual,31111.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31111.jpg
13241,Men,Apparel,Topwear,Jackets,Fall,Casual,13241.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13241.jpg
54586,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,54586.jpg,/content/outfit_data/Fashion Product Images (Small)/images/54586.jpg
43531,Women,Apparel,Topwear,Tops,Summer,Casual,43531.jpg,/content/outfit_data/Fashion Product Images (Small)/images/43531.jpg
7156,Men,Apparel,Topwear,Shirts,Fall,Casual,7156.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7156.jpg
16501,Men,Apparel,Topwear,Tshirts,Fall,Casual,16501.jpg,/content/outfit_data/Fashion Product Images (Small)/images/16501.jpg
6084,Men,Apparel,Topwear,Tshirts,Summer,Casual,6084.jpg,/content/outfit_data/Fashion Product Images (Small)/images/6084.jpg
19549,Men,Apparel,Topwear,Sweatshirts,Fall,Casual,19549.jpg,/content/outfit_data/Fashion Product Images (Small)/images/19549.jpg
31323,Women,Apparel,Topwear,Kurtas,Summer,Ethnic,31323.jpg,/content/outfit_data/Fashion Product Images (Small)/images/31323.jpg
57131,Women,Apparel,Topwear,Tops,Summer,Casual,57131.jpg,/content/outfit_data/Fashion Product Images (Small)/images/57131.jpg
40186,Women,Apparel,Topwear,Kurtis,Summer,Ethnic,40186.jpg,/content/outfit_data/Fashion Product Images (Small)/images/40186.jpg
11724,Women,Apparel,Topwear,Shirts,Fall,Casual,11724.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11724.jpg
34235,Men,Apparel,Topwear,Tshirts,Summer,Casual,34235.jpg,/content/outfit_data/Fashion Product Images (Small)/images/34235.jpg
7532,Men,Apparel,Topwear,Tshirts,Summer,Sports,7532.jpg,/content/outfit_data/Fashion Product Images (Small)/images/7532.jpg
22350,Men,Apparel,Topwear,Shirts,Fall,Casual,22350.jpg,/content/outfit_data/Fashion Product Images (Small)/images/22350.jpg
2040,Men,Apparel,Topwear,Tshirts,Fall,Casual,2040.jpg,/content/outfit_data/Fashion Product Images (Small)/images/2040.jpg
13417,Men,Apparel,Topwear,Shirts,Summer,Casual,13417.jpg,/content/outfit_data/Fashion Product Images (Small)/images/13417.jpg
27622,Men,Apparel,Bottomwear,Trousers,Summer,Casual,27622.jpg,/content/outfit_data/Fashion Product Images (Small)/images/27622.jpg
3192,Men,Apparel,Topwear,Tshirts,Summer,Casual,3192.jpg,/content/outfit_data/Fashion Product Images (Small)/images/3192.jpg
11340,Men,Apparel,Bottomwear,Jeans,Summer,Casual,11340.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11340.jpg
52027,Unisex,Apparel,Topwear,Rain Jacket,Summer,,52027.jpg,/content/outfit_data/Fashion Product Images (Small)/images/52027.jpg
36562,Men,Apparel,Topwear,Tshirts,Summer,Casual,36562.jpg,/content/outfit_data/Fashion Product Images (Small)/images/36562.jpg
11172,Men,Apparel,Topwear,Sweaters,Fall,Casual,11172.jpg,/content/outfit_data/Fashion Product Images (Small)/images/11172.jpg
39718,Women,Apparel,Topwear,Tops,Summer,Casual,39718.jpg,/content/outfit_data/Fashion Product Images (Small)/images/39718.jpg
41602,Men,Apparel,Topwear,Shirts,Summer,Casual,41602.jpg,/content/outfit_data/Fashion Product Images (Small)/images/41602.jpg
